01001100	0x00000000000000000000000000000000	10010101
01001100	0x10000000000000000000000000000000	10010100
01001100	0x20000000000000000000000000000000	10010111
01001100	0x30000000000000000000000000000000	10010110
01001100	0x40000000000000000000000000000000	10010001
01001100	0x50000000000000000000000000000000	10010000
01001100	0x60000000000000000000000000000000	10010011
01001100	0x70000000000000000000000000000000	10010010
01001100	0x80000000000000000000000000000000	10011101
01001100	0x90000000000000000000000000000000	10011100
01001100	0xa0000000000000000000000000000000	10011111
01001100	0xb0000000000000000000000000000000	10011110
01001100	0xc0000000000000000000000000000000	10011001
01001100	0xd0000000000000000000000000000000	10011000
01001100	0xe0000000000000000000000000000000	10011011
01001100	0xf0000000000000000000000000000000	10011010
01001100	0x10000000000000000000000000000000	10000101
01001100	0x11000000000000000000000000000000	10000100
01001100	0x12000000000000000000000000000000	10000111
01001100	0x13000000000000000000000000000000	10000110
01001100	0x14000000000000000000000000000000	10000001
01001100	0x15000000000000000000000000000000	10000000
01001100	0x16000000000000000000000000000000	10000011
01001100	0x17000000000000000000000000000000	10000010
01001100	0x18000000000000000000000000000000	10001101
01001100	0x19000000000000000000000000000000	10001100
01001100	0x1a000000000000000000000000000000	10001111
01001100	0x1b000000000000000000000000000000	10001110
01001100	0x1c000000000000000000000000000000	10001001
01001100	0x1d000000000000000000000000000000	10001000
01001100	0x1e000000000000000000000000000000	10001011
01001100	0x1f000000000000000000000000000000	10001010
01001100	0x20000000000000000000000000000000	01011111
01001100	0x21000000000000000000000000000000	01001111
01001100	0x22000000000000000000000000000000	11110111
01001100	0x23000000000000000000000000000000	01101111
01001100	0x24000000000000000000000000000000	00011111
01001100	0x25000000000000000000000000000000	00001111
01001100	0x26000000000000000000000000000000	00111111
01001100	0x27000000000000000000000000000000	00101111
01001100	0x28000000000000000000000000000000	11011111
01001100	0x29000000000000000000000000000000	11001111
01001100	0x2a000000000000000000000000000000	11111111
01001100	0x2b000000000000000000000000000000	11101111
01001100	0x2c000000000000000000000000000000	10011111
01001100	0x2d000000000000000000000000000000	10001111
01001100	0x2e000000000000000000000000000000	10111111
01001100	0x2f000000000000000000000000000000	10101111
01001100	0x30000000000000000000000000000000	10100101
01001100	0x31000000000000000000000000000000	10100100
01001100	0x32000000000000000000000000000000	10100111
01001100	0x33000000000000000000000000000000	10100110
01001100	0x34000000000000000000000000000000	10100001
01001100	0x35000000000000000000000000000000	10100000
01001100	0x36000000000000000000000000000000	10100011
01001100	0x37000000000000000000000000000000	10100010
01001100	0x38000000000000000000000000000000	10101101
01001100	0x39000000000000000000000000000000	10101100
01001100	0x3a000000000000000000000000000000	10101111
01001100	0x3b000000000000000000000000000000	10101110
01001100	0x3c000000000000000000000000000000	10101001
01001100	0x3d000000000000000000000000000000	10101000
01001100	0x3e000000000000000000000000000000	10101011
01001100	0x3f000000000000000000000000000000	10101010
01001100	0x40000000000000000000000000000000	11010101
01001100	0x41000000000000000000000000000000	11010100
01001100	0x42000000000000000000000000000000	11010111
01001100	0x43000000000000000000000000000000	11010110
01001100	0x44000000000000000000000000000000	11010001
01001100	0x45000000000000000000000000000000	11010000
01001100	0x46000000000000000000000000000000	11010011
01001100	0x47000000000000000000000000000000	11010010
01001100	0x48000000000000000000000000000000	11011101
01001100	0x49000000000000000000000000000000	11011100
01001100	0x4a000000000000000000000000000000	11011111
01001100	0x4b000000000000000000000000000000	11011110
01001100	0x4c000000000000000000000000000000	11011001
01001100	0x4d000000000000000000000000000000	11011000
01001100	0x4e000000000000000000000000000000	11011011
01001100	0x4f000000000000000000000000000000	11011010
01001100	0x50000000000000000000000000000000	11000101
01001100	0x51000000000000000000000000000000	11000100
01001100	0x52000000000000000000000000000000	11000111
01001100	0x53000000000000000000000000000000	11000110
01001100	0x54000000000000000000000000000000	11000001
01001100	0x55000000000000000000000000000000	11000000
01001100	0x56000000000000000000000000000000	11000011
01001100	0x57000000000000000000000000000000	11000010
01001100	0x58000000000000000000000000000000	11001101
01001100	0x59000000000000000000000000000000	11001100
01001100	0x5a000000000000000000000000000000	11001111
01001100	0x5b000000000000000000000000000000	11001110
01001100	0x5c000000000000000000000000000000	11001001
01001100	0x5d000000000000000000000000000000	11001000
01001100	0x5e000000000000000000000000000000	11001011
01001100	0x5f000000000000000000000000000000	11001010
01001100	0x60000000000000000000000000000000	11110101
01001100	0x61000000000000000000000000000000	11110100
01001100	0x62000000000000000000000000000000	11110111
01001100	0x63000000000000000000000000000000	11110110
01001100	0x64000000000000000000000000000000	11110001
01001100	0x65000000000000000000000000000000	11110000
01001100	0x66000000000000000000000000000000	11110011
01001100	0x67000000000000000000000000000000	11110010
01001100	0x68000000000000000000000000000000	11111101
01001100	0x69000000000000000000000000000000	11111100
01001100	0x6a000000000000000000000000000000	11111111
01001100	0x6b000000000000000000000000000000	11111110
01001100	0x6c000000000000000000000000000000	11111001
01001100	0x6d000000000000000000000000000000	11111000
01001100	0x6e000000000000000000000000000000	11111011
01001100	0x6f000000000000000000000000000000	11111010
01001100	0x70000000000000000000000000000000	11100101
01001100	0x71000000000000000000000000000000	11100100
01001100	0x72000000000000000000000000000000	11100111
01001100	0x73000000000000000000000000000000	11100110
01001100	0x74000000000000000000000000000000	11100001
01001100	0x75000000000000000000000000000000	11100000
01001100	0x76000000000000000000000000000000	11100011
01001100	0x77000000000000000000000000000000	11100010
01001100	0x78000000000000000000000000000000	11101101
01001100	0x79000000000000000000000000000000	11101100
01001100	0x7a000000000000000000000000000000	11101111
01001100	0x7b000000000000000000000000000000	11101110
01001100	0x7c000000000000000000000000000000	11101001
01001100	0x7d000000000000000000000000000000	11101000
01001100	0x7e000000000000000000000000000000	11101011
01001100	0x7f000000000000000000000000000000	11101010
01001100	0x80000000000000000000000000000000	00010101
01001100	0x81000000000000000000000000000000	00010100
01001100	0x82000000000000000000000000000000	00010111
01001100	0x83000000000000000000000000000000	00010110
01001100	0x84000000000000000000000000000000	00010001
01001100	0x85000000000000000000000000000000	00010000
01001100	0x86000000000000000000000000000000	00010011
01001100	0x87000000000000000000000000000000	00010010
01001100	0x88000000000000000000000000000000	00011101
01001100	0x89000000000000000000000000000000	00011100
01001100	0x8a000000000000000000000000000000	00011111
01001100	0x8b000000000000000000000000000000	00011110
01001100	0x8c000000000000000000000000000000	00011001
01001100	0x8d000000000000000000000000000000	00011000
01001100	0x8e000000000000000000000000000000	00011011
01001100	0x8f000000000000000000000000000000	00011010
01001100	0x90000000000000000000000000000000	00000101
01001100	0x91000000000000000000000000000000	00000100
01001100	0x92000000000000000000000000000000	00000111
01001100	0x93000000000000000000000000000000	00000110
01001100	0x94000000000000000000000000000000	00000001
01001100	0x95000000000000000000000000000000	00000000
01001100	0x96000000000000000000000000000000	00000011
01001100	0x97000000000000000000000000000000	00000010
01001100	0x98000000000000000000000000000000	00001101
01001100	0x99000000000000000000000000000000	00001100
01001100	0x9a000000000000000000000000000000	00001111
01001100	0x9b000000000000000000000000000000	00001110
01001100	0x9c000000000000000000000000000000	00001001
01001100	0x9d000000000000000000000000000000	00001000
01001100	0x9e000000000000000000000000000000	00001011
01001100	0x9f000000000000000000000000000000	00001010
01001100	0xa0000000000000000000000000000000	00110101
01001100	0xa1000000000000000000000000000000	00110100
01001100	0xa2000000000000000000000000000000	00110111
01001100	0xa3000000000000000000000000000000	00110110
01001100	0xa4000000000000000000000000000000	00110001
01001100	0xa5000000000000000000000000000000	00110000
01001100	0xa6000000000000000000000000000000	00110011
01001100	0xa7000000000000000000000000000000	00110010
01001100	0xa8000000000000000000000000000000	00111101
01001100	0xa9000000000000000000000000000000	00111100
01001100	0xaa000000000000000000000000000000	00111111
01001100	0xab000000000000000000000000000000	00111110
01001100	0xac000000000000000000000000000000	00111001
01001100	0xad000000000000000000000000000000	00111000
01001100	0xae000000000000000000000000000000	00111011
01001100	0xaf000000000000000000000000000000	00111010
01001100	0xb0000000000000000000000000000000	00100101
01001100	0xb1000000000000000000000000000000	00100100
01001100	0xb2000000000000000000000000000000	00100111
01001100	0xb3000000000000000000000000000000	00100110
01001100	0xb4000000000000000000000000000000	00100001
01001100	0xb5000000000000000000000000000000	00100000
01001100	0xb6000000000000000000000000000000	00100011
01001100	0xb7000000000000000000000000000000	00100010
01001100	0xb8000000000000000000000000000000	00101101
01001100	0xb9000000000000000000000000000000	00101100
01001100	0xba000000000000000000000000000000	00101111
01001100	0xbb000000000000000000000000000000	00101110
01001100	0xbc000000000000000000000000000000	00101001
01001100	0xbd000000000000000000000000000000	00101000
01001100	0xbe000000000000000000000000000000	00101011
01001100	0xbf000000000000000000000000000000	00101010
01001100	0xc0000000000000000000000000000000	01010101
01001100	0xc1000000000000000000000000000000	01010100
01001100	0xc2000000000000000000000000000000	01010111
01001100	0xc3000000000000000000000000000000	01010110
01001100	0xc4000000000000000000000000000000	01010001
01001100	0xc5000000000000000000000000000000	01010000
01001100	0xc6000000000000000000000000000000	01010011
01001100	0xc7000000000000000000000000000000	01010010
01001100	0xc8000000000000000000000000000000	01011101
01001100	0xc9000000000000000000000000000000	01011100
01001100	0xca000000000000000000000000000000	01011111
01001100	0xcb000000000000000000000000000000	01011110
01001100	0xcc000000000000000000000000000000	01011001
01001100	0xcd000000000000000000000000000000	01011000
01001100	0xce000000000000000000000000000000	01011011
01001100	0xcf000000000000000000000000000000	01011010
01001100	0xd0000000000000000000000000000000	01000101
01001100	0xd1000000000000000000000000000000	01000100
01001100	0xd2000000000000000000000000000000	01000111
01001100	0xd3000000000000000000000000000000	01000110
01001100	0xd4000000000000000000000000000000	01000001
01001100	0xd5000000000000000000000000000000	01000000
01001100	0xd6000000000000000000000000000000	01000011
01001100	0xd7000000000000000000000000000000	01000010
01001100	0xd8000000000000000000000000000000	01001101
01001100	0xd9000000000000000000000000000000	01001100
01001100	0xda000000000000000000000000000000	01001111
01001100	0xdb000000000000000000000000000000	01001110
01001100	0xdc000000000000000000000000000000	01001001
01001100	0xdd000000000000000000000000000000	01001000
01001100	0xde000000000000000000000000000000	01001011
01001100	0xdf000000000000000000000000000000	01001010
01001100	0xe0000000000000000000000000000000	01110101
01001100	0xe1000000000000000000000000000000	01110100
01001100	0xe2000000000000000000000000000000	01110111
01001100	0xe3000000000000000000000000000000	01110110
01001100	0xe4000000000000000000000000000000	01110001
01001100	0xe5000000000000000000000000000000	01110000
01001100	0xe6000000000000000000000000000000	01110011
01001100	0xe7000000000000000000000000000000	01110010
01001100	0xe8000000000000000000000000000000	01111101
01001100	0xe9000000000000000000000000000000	01111100
01001100	0xea000000000000000000000000000000	01111111
01001100	0xeb000000000000000000000000000000	01111110
01001100	0xec000000000000000000000000000000	01111001
01001100	0xed000000000000000000000000000000	01111000
01001100	0xee000000000000000000000000000000	01111011
01001100	0xef000000000000000000000000000000	01111010
01001100	0xf0000000000000000000000000000000	01100101
01001100	0xf1000000000000000000000000000000	01100100
01001100	0xf2000000000000000000000000000000	01100111
01001100	0xf3000000000000000000000000000000	01100110
01001100	0xf4000000000000000000000000000000	01100001
01001100	0xf5000000000000000000000000000000	01100000
01001100	0xf6000000000000000000000000000000	01100011
01001100	0xf7000000000000000000000000000000	01100010
01001100	0xf8000000000000000000000000000000	01101101
01001100	0xf9000000000000000000000000000000	01101100
01001100	0xfa000000000000000000000000000000	01101111
01001100	0xfb000000000000000000000000000000	01101110
01001100	0xfc000000000000000000000000000000	01101001
01001100	0xfd000000000000000000000000000000	01101000
01001100	0xfe000000000000000000000000000000	01101011
01001100	0xff000000000000000000000000000000	01101010
00100101	0x0	11100001
00100101	0x1000000000000000000000000000000	11100000
00100101	0x2000000000000000000000000000000	11100011
00100101	0x3000000000000000000000000000000	11100010
00100101	0x4000000000000000000000000000000	11100101
00100101	0x5000000000000000000000000000000	11100100
00100101	0x6000000000000000000000000000000	11100111
00100101	0x7000000000000000000000000000000	11100110
00100101	0x8000000000000000000000000000000	11101001
00100101	0x9000000000000000000000000000000	11101000
00100101	0xa000000000000000000000000000000	11101011
00100101	0xb000000000000000000000000000000	11101010
00100101	0xc000000000000000000000000000000	11101101
00100101	0xd000000000000000000000000000000	11101100
00100101	0xe000000000000000000000000000000	11101111
00100101	0xf000000000000000000000000000000	11101110
00100101	0x10000000000000000000000000000000	11110001
00100101	0x11000000000000000000000000000000	11110000
00100101	0x12000000000000000000000000000000	11110011
00100101	0x13000000000000000000000000000000	11110010
00100101	0x14000000000000000000000000000000	11110101
00100101	0x15000000000000000000000000000000	11110100
00100101	0x16000000000000000000000000000000	11110111
00100101	0x17000000000000000000000000000000	11110110
00100101	0x18000000000000000000000000000000	11111001
00100101	0x19000000000000000000000000000000	11111000
00100101	0x1a000000000000000000000000000000	11111011
00100101	0x1b000000000000000000000000000000	11111010
00100101	0x1c000000000000000000000000000000	11111101
00100101	0x1d000000000000000000000000000000	11111100
00100101	0x1e000000000000000000000000000000	11111111
00100101	0x1f000000000000000000000000000000	11111110
00100101	0x20000000000000000000000000000000	11000001
00100101	0x21000000000000000000000000000000	11000000
00100101	0x22000000000000000000000000000000	11000011
00100101	0x23000000000000000000000000000000	11000010
00100101	0x24000000000000000000000000000000	11000101
00100101	0x25000000000000000000000000000000	11000100
00100101	0x26000000000000000000000000000000	11000111
00100101	0x27000000000000000000000000000000	11000110
00100101	0x28000000000000000000000000000000	11001001
00100101	0x29000000000000000000000000000000	11001000
00100101	0x2a000000000000000000000000000000	11001011
00100101	0x2b000000000000000000000000000000	11001010
00100101	0x2c000000000000000000000000000000	11001101
00100101	0x2d000000000000000000000000000000	11001100
00100101	0x2e000000000000000000000000000000	11001111
00100101	0x2f000000000000000000000000000000	11001110
00100101	0x30000000000000000000000000000000	00010000
00100101	0x31000000000000000000000000000000	00000000
00100101	0x32000000000000000000000000000000	00110000
00100101	0x33000000000000000000000000000000	00100000
00100101	0x34000000000000000000000000000000	01010000
00100101	0x35000000000000000000000000000000	01000000
00100101	0x36000000000000000000000000000000	00000101
00100101	0x37000000000000000000000000000000	01100000
00100101	0x38000000000000000000000000000000	10010000
00100101	0x39000000000000000000000000000000	10000000
00100101	0x3a000000000000000000000000000000	10110000
00100101	0x3b000000000000000000000000000000	10100000
00100101	0x3c000000000000000000000000000000	11010000
00100101	0x3d000000000000000000000000000000	11000000
00100101	0x3e000000000000000000000000000000	11110000
00100101	0x3f000000000000000000000000000000	11100000
00100101	0x40000000000000000000000000000000	10100001
00100101	0x41000000000000000000000000000000	10100000
00100101	0x42000000000000000000000000000000	10100011
00100101	0x43000000000000000000000000000000	10100010
00100101	0x44000000000000000000000000000000	10100101
00100101	0x45000000000000000000000000000000	10100100
00100101	0x46000000000000000000000000000000	10100111
00100101	0x47000000000000000000000000000000	10100110
00100101	0x48000000000000000000000000000000	10101001
00100101	0x49000000000000000000000000000000	10101000
00100101	0x4a000000000000000000000000000000	10101011
00100101	0x4b000000000000000000000000000000	10101010
00100101	0x4c000000000000000000000000000000	10101101
00100101	0x4d000000000000000000000000000000	10101100
00100101	0x4e000000000000000000000000000000	10101111
00100101	0x4f000000000000000000000000000000	10101110
00100101	0x50000000000000000000000000000000	10110001
00100101	0x51000000000000000000000000000000	10110000
00100101	0x52000000000000000000000000000000	10110011
00100101	0x53000000000000000000000000000000	10110010
00100101	0x54000000000000000000000000000000	10110101
00100101	0x55000000000000000000000000000000	10110100
00100101	0x56000000000000000000000000000000	10110111
00100101	0x57000000000000000000000000000000	10110110
00100101	0x58000000000000000000000000000000	10111001
00100101	0x59000000000000000000000000000000	10111000
00100101	0x5a000000000000000000000000000000	10111011
00100101	0x5b000000000000000000000000000000	10111010
00100101	0x5c000000000000000000000000000000	10111101
00100101	0x5d000000000000000000000000000000	10111100
00100101	0x5e000000000000000000000000000000	10111111
00100101	0x5f000000000000000000000000000000	10111110
00100101	0x60000000000000000000000000000000	10000001
00100101	0x61000000000000000000000000000000	10000000
00100101	0x62000000000000000000000000000000	10000011
00100101	0x63000000000000000000000000000000	10000010
00100101	0x64000000000000000000000000000000	10000101
00100101	0x65000000000000000000000000000000	10000100
00100101	0x66000000000000000000000000000000	10000111
00100101	0x67000000000000000000000000000000	10000110
00100101	0x68000000000000000000000000000000	10001001
00100101	0x69000000000000000000000000000000	10001000
00100101	0x6a000000000000000000000000000000	10001011
00100101	0x6b000000000000000000000000000000	10001010
00100101	0x6c000000000000000000000000000000	10001101
00100101	0x6d000000000000000000000000000000	10001100
00100101	0x6e000000000000000000000000000000	10001111
00100101	0x6f000000000000000000000000000000	10001110
00100101	0x70000000000000000000000000000000	10010001
00100101	0x71000000000000000000000000000000	10010000
00100101	0x72000000000000000000000000000000	10010011
00100101	0x73000000000000000000000000000000	10010010
00100101	0x74000000000000000000000000000000	10010101
00100101	0x75000000000000000000000000000000	10010100
00100101	0x76000000000000000000000000000000	10010111
00100101	0x77000000000000000000000000000000	10010110
00100101	0x78000000000000000000000000000000	10011001
00100101	0x79000000000000000000000000000000	10011000
00100101	0x7a000000000000000000000000000000	10011011
00100101	0x7b000000000000000000000000000000	10011010
00100101	0x7c000000000000000000000000000000	10011101
00100101	0x7d000000000000000000000000000000	10011100
00100101	0x7e000000000000000000000000000000	10011111
00100101	0x7f000000000000000000000000000000	10011110
00100101	0x80000000000000000000000000000000	01100001
00100101	0x81000000000000000000000000000000	01100000
00100101	0x82000000000000000000000000000000	01100011
00100101	0x83000000000000000000000000000000	01100010
00100101	0x84000000000000000000000000000000	01100101
00100101	0x85000000000000000000000000000000	01100100
00100101	0x86000000000000000000000000000000	01100111
00100101	0x87000000000000000000000000000000	01100110
00100101	0x88000000000000000000000000000000	01101001
00100101	0x89000000000000000000000000000000	01101000
00100101	0x8a000000000000000000000000000000	01101011
00100101	0x8b000000000000000000000000000000	01101010
00100101	0x8c000000000000000000000000000000	01101101
00100101	0x8d000000000000000000000000000000	01101100
00100101	0x8e000000000000000000000000000000	01101111
00100101	0x8f000000000000000000000000000000	01101110
00100101	0x90000000000000000000000000000000	01110001
00100101	0x91000000000000000000000000000000	01110000
00100101	0x92000000000000000000000000000000	01110011
00100101	0x93000000000000000000000000000000	01110010
00100101	0x94000000000000000000000000000000	01110101
00100101	0x95000000000000000000000000000000	01110100
00100101	0x96000000000000000000000000000000	01110111
00100101	0x97000000000000000000000000000000	01110110
00100101	0x98000000000000000000000000000000	01111001
00100101	0x99000000000000000000000000000000	01111000
00100101	0x9a000000000000000000000000000000	01111011
00100101	0x9b000000000000000000000000000000	01111010
00100101	0x9c000000000000000000000000000000	01111101
00100101	0x9d000000000000000000000000000000	01111100
00100101	0x9e000000000000000000000000000000	01111111
00100101	0x9f000000000000000000000000000000	01111110
00100101	0xa0000000000000000000000000000000	01000001
00100101	0xa1000000000000000000000000000000	01000000
00100101	0xa2000000000000000000000000000000	01000011
00100101	0xa3000000000000000000000000000000	01000010
00100101	0xa4000000000000000000000000000000	01000101
00100101	0xa5000000000000000000000000000000	01000100
00100101	0xa6000000000000000000000000000000	01000111
00100101	0xa7000000000000000000000000000000	01000110
00100101	0xa8000000000000000000000000000000	01001001
00100101	0xa9000000000000000000000000000000	01001000
00100101	0xaa000000000000000000000000000000	01001011
00100101	0xab000000000000000000000000000000	01001010
00100101	0xac000000000000000000000000000000	01001101
00100101	0xad000000000000000000000000000000	01001100
00100101	0xae000000000000000000000000000000	01001111
00100101	0xaf000000000000000000000000000000	01001110
00100101	0xb0000000000000000000000000000000	01010001
00100101	0xb1000000000000000000000000000000	01010000
00100101	0xb2000000000000000000000000000000	01010011
00100101	0xb3000000000000000000000000000000	01010010
00100101	0xb4000000000000000000000000000000	01010101
00100101	0xb5000000000000000000000000000000	01010100
00100101	0xb6000000000000000000000000000000	01010111
00100101	0xb7000000000000000000000000000000	01010110
00100101	0xb8000000000000000000000000000000	01011001
00100101	0xb9000000000000000000000000000000	01011000
00100101	0xba000000000000000000000000000000	01011011
00100101	0xbb000000000000000000000000000000	01011010
00100101	0xbc000000000000000000000000000000	01011101
00100101	0xbd000000000000000000000000000000	01011100
00100101	0xbe000000000000000000000000000000	01011111
00100101	0xbf000000000000000000000000000000	01011110
00100101	0xc0000000000000000000000000000000	00100001
00100101	0xc1000000000000000000000000000000	00100000
00100101	0xc2000000000000000000000000000000	00100011
00100101	0xc3000000000000000000000000000000	00100010
00100101	0xc4000000000000000000000000000000	00100101
00100101	0xc5000000000000000000000000000000	00100100
00100101	0xc6000000000000000000000000000000	00100111
00100101	0xc7000000000000000000000000000000	00100110
00100101	0xc8000000000000000000000000000000	00101001
00100101	0xc9000000000000000000000000000000	00101000
00100101	0xca000000000000000000000000000000	00101011
00100101	0xcb000000000000000000000000000000	00101010
00100101	0xcc000000000000000000000000000000	00101101
00100101	0xcd000000000000000000000000000000	00101100
00100101	0xce000000000000000000000000000000	00101111
00100101	0xcf000000000000000000000000000000	00101110
00100101	0xd0000000000000000000000000000000	00110001
00100101	0xd1000000000000000000000000000000	00110000
00100101	0xd2000000000000000000000000000000	00110011
00100101	0xd3000000000000000000000000000000	00110010
00100101	0xd4000000000000000000000000000000	00110101
00100101	0xd5000000000000000000000000000000	00110100
00100101	0xd6000000000000000000000000000000	00110111
00100101	0xd7000000000000000000000000000000	00110110
00100101	0xd8000000000000000000000000000000	00111001
00100101	0xd9000000000000000000000000000000	00111000
00100101	0xda000000000000000000000000000000	00111011
00100101	0xdb000000000000000000000000000000	00111010
00100101	0xdc000000000000000000000000000000	00111101
00100101	0xdd000000000000000000000000000000	00111100
00100101	0xde000000000000000000000000000000	00111111
00100101	0xdf000000000000000000000000000000	00111110
00100101	0xe0000000000000000000000000000000	00000001
00100101	0xe1000000000000000000000000000000	00000000
00100101	0xe2000000000000000000000000000000	00000011
00100101	0xe3000000000000000000000000000000	00000010
00100101	0xe4000000000000000000000000000000	00000101
00100101	0xe5000000000000000000000000000000	00000100
00100101	0xe6000000000000000000000000000000	00000111
00100101	0xe7000000000000000000000000000000	00000110
00100101	0xe8000000000000000000000000000000	00001001
00100101	0xe9000000000000000000000000000000	00001000
00100101	0xea000000000000000000000000000000	00001011
00100101	0xeb000000000000000000000000000000	00001010
00100101	0xec000000000000000000000000000000	00001101
00100101	0xed000000000000000000000000000000	00001100
00100101	0xee000000000000000000000000000000	00001111
00100101	0xef000000000000000000000000000000	00001110
00100101	0xf0000000000000000000000000000000	00010001
00100101	0xf1000000000000000000000000000000	00010000
00100101	0xf2000000000000000000000000000000	00010011
00100101	0xf3000000000000000000000000000000	00010010
00100101	0xf4000000000000000000000000000000	00010101
00100101	0xf5000000000000000000000000000000	00010100
00100101	0xf6000000000000000000000000000000	00010111
00100101	0xf7000000000000000000000000000000	00010110
00100101	0xf8000000000000000000000000000000	00011001
00100101	0xf9000000000000000000000000000000	00011000
00100101	0xfa000000000000000000000000000000	00011011
00100101	0xfb000000000000000000000000000000	00011010
00100101	0xfc000000000000000000000000000000	00011101
00100101	0xfd000000000000000000000000000000	00011100
00100101	0xfe000000000000000000000000000000	00011111
00100101	0xff000000000000000000000000000000	00011110
00010110	0x0	10000001
00010110	0x1000000000000000000000000000000	10000000
00010110	0x2000000000000000000000000000000	10000011
00010110	0x3000000000000000000000000000000	10000010
00010110	0x4000000000000000000000000000000	10000101
00010110	0x5000000000000000000000000000000	10000100
00010110	0x6000000000000000000000000000000	10000111
00010110	0x7000000000000000000000000000000	10000110
00010110	0x8000000000000000000000000000000	10001001
00010110	0x9000000000000000000000000000000	10001000
00010110	0xa000000000000000000000000000000	10001011
00010110	0xb000000000000000000000000000000	10001010
00010110	0xc000000000000000000000000000000	10001101
00010110	0xd000000000000000000000000000000	10001100
00010110	0xe000000000000000000000000000000	10001111
00010110	0xf000000000000000000000000000000	10001110
00010110	0x10000000000000000000000000000000	10010001
00010110	0x11000000000000000000000000000000	10010000
00010110	0x12000000000000000000000000000000	10010011
00010110	0x13000000000000000000000000000000	10010010
00010110	0x14000000000000000000000000000000	10010101
00010110	0x15000000000000000000000000000000	10010100
00010110	0x16000000000000000000000000000000	10010111
00010110	0x17000000000000000000000000000000	10010110
00010110	0x18000000000000000000000000000000	10011001
00010110	0x19000000000000000000000000000000	10011000
00010110	0x1a000000000000000000000000000000	10011011
00010110	0x1b000000000000000000000000000000	10011010
00010110	0x1c000000000000000000000000000000	10011101
00010110	0x1d000000000000000000000000000000	10011100
00010110	0x1e000000000000000000000000000000	10011111
00010110	0x1f000000000000000000000000000000	10011110
00010110	0x20000000000000000000000000000000	10100001
00010110	0x21000000000000000000000000000000	10100000
00010110	0x22000000000000000000000000000000	10100011
00010110	0x23000000000000000000000000000000	10100010
00010110	0x24000000000000000000000000000000	10100101
00010110	0x25000000000000000000000000000000	10100100
00010110	0x26000000000000000000000000000000	10100111
00010110	0x27000000000000000000000000000000	10100110
00010110	0x28000000000000000000000000000000	10101001
00010110	0x29000000000000000000000000000000	10101000
00010110	0x2a000000000000000000000000000000	10101011
00010110	0x2b000000000000000000000000000000	10101010
00010110	0x2c000000000000000000000000000000	10101101
00010110	0x2d000000000000000000000000000000	10101100
00010110	0x2e000000000000000000000000000000	10101111
00010110	0x2f000000000000000000000000000000	10101110
00010110	0x30000000000000000000000000000000	10110001
00010110	0x31000000000000000000000000000000	10110000
00010110	0x32000000000000000000000000000000	10110011
00010110	0x33000000000000000000000000000000	10110010
00010110	0x34000000000000000000000000000000	10110101
00010110	0x35000000000000000000000000000000	10110100
00010110	0x36000000000000000000000000000000	10110111
00010110	0x37000000000000000000000000000000	10110110
00010110	0x38000000000000000000000000000000	10111001
